duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,193,1.0,1.0,0.0,0.0,0.984694,0.015306,0.0,99,98,0.989899,0.010101,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,194,1.0,1.0,0.0,0.0,0.984772,0.015228,0.0,99,98,0.989899,0.010101,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,195,1.0,1.0,0.0,0.0,0.984848,0.015152,0.0,99,98,0.989899,0.010101,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,196,1.0,1.0,0.0,0.0,0.984925,0.015075,0.0,99,98,0.989899,0.010101,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,ldap,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1,1.0,1.0,0.0,0.0,0.005263,0.994737,0.0,99,1,0.010101,0.989899,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,187,1.0,1.0,0.0,0.0,0.979058,0.020942,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,188,1.0,1.0,0.0,0.0,0.979167,0.020833,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,189,1.0,1.0,0.0,0.0,0.979275,0.020725,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,190,1.0,1.0,0.0,0.0,0.979381,0.020619,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,191,1.0,1.0,0.0,0.0,0.979487,0.020513,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,192,1.0,1.0,0.0,0.0,0.979592,0.020408,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,193,1.0,1.0,0.0,0.0,0.979695,0.020305,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,194,1.0,1.0,0.0,0.0,0.979798,0.020202,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,195,1.0,1.0,0.0,0.0,0.979899,0.020101,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,186,1.0,1.0,0.0,0.0,0.978947,0.021053,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,187,1.0,1.0,0.0,0.0,0.979058,0.020942,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,sip,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,99,0,0.0,1.0,0.494949,0.0,1.0,0.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,188,1.0,1.0,0.0,0.0,0.974093,0.025907,0.0,99,96,0.969697,0.030303,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,189,1.0,1.0,0.0,0.0,0.974227,0.025773,0.0,99,96,0.969697,0.030303,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,190,1.0,1.0,0.0,0.0,0.974359,0.025641,0.0,99,96,0.969697,0.030303,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,191,1.0,1.0,0.0,0.0,0.97449,0.02551,0.0,99,96,0.969697,0.030303,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,192,1.0,1.0,0.0,0.0,0.974619,0.025381,0.0,99,96,0.969697,0.030303,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,193,1.0,1.0,0.0,0.0,0.974747,0.025253,0.0,99,96,0.969697,0.030303,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,194,1.0,1.0,0.0,0.0,0.974874,0.025126,0.0,99,96,0.969697,0.030303,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,sip,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1,1.0,1.0,0.0,0.0,0.005263,0.994737,0.0,99,1,0.010101,0.989899,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,185,1.0,1.0,0.0,0.0,0.968586,0.031414,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,186,1.0,1.0,0.0,0.0,0.96875,0.03125,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,187,1.0,1.0,0.0,0.0,0.968912,0.031088,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,188,1.0,1.0,0.0,0.0,0.969072,0.030928,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,189,1.0,1.0,0.0,0.0,0.969231,0.030769,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,190,1.0,1.0,0.0,0.0,0.969388,0.030612,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,191,1.0,1.0,0.0,0.0,0.969543,0.030457,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,192,1.0,1.0,0.0,0.0,0.969697,0.030303,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,193,1.0,1.0,0.0,0.0,0.969849,0.030151,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,185,1.0,1.0,0.0,0.0,0.973684,0.026316,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,186,1.0,1.0,0.0,0.0,0.973822,0.026178,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,187,1.0,1.0,0.0,0.0,0.973958,0.026042,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,188,1.0,1.0,0.0,0.0,0.974093,0.025907,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,189,1.0,1.0,0.0,0.0,0.974227,0.025773,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,190,1.0,1.0,0.0,0.0,0.974359,0.025641,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,191,1.0,1.0,0.0,0.0,0.97449,0.02551,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,192,1.0,1.0,0.0,0.0,0.974619,0.025381,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,193,1.0,1.0,0.0,0.0,0.974747,0.025253,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,194,1.0,1.0,0.0,0.0,0.974874,0.025126,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,186,1.0,1.0,0.0,0.0,0.978947,0.021053,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,187,1.0,1.0,0.0,0.0,0.979058,0.020942,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,188,1.0,1.0,0.0,0.0,0.979167,0.020833,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,189,1.0,1.0,0.0,0.0,0.979275,0.020725,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,190,1.0,1.0,0.0,0.0,0.979381,0.020619,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,191,1.0,1.0,0.0,0.0,0.979487,0.020513,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,192,1.0,1.0,0.0,0.0,0.979592,0.020408,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,193,1.0,1.0,0.0,0.0,0.979695,0.020305,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,194,1.0,1.0,0.0,0.0,0.979798,0.020202,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,195,1.0,1.0,0.0,0.0,0.979899,0.020101,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,186,1.0,1.0,0.0,0.0,0.978947,0.021053,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,187,1.0,1.0,0.0,0.0,0.979058,0.020942,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,188,1.0,1.0,0.0,0.0,0.979167,0.020833,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,189,1.0,1.0,0.0,0.0,0.979275,0.020725,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,190,1.0,1.0,0.0,0.0,0.979381,0.020619,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,191,1.0,1.0,0.0,0.0,0.979487,0.020513,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,192,1.0,1.0,0.0,0.0,0.979592,0.020408,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,193,1.0,1.0,0.0,0.0,0.979695,0.020305,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,194,1.0,1.0,0.0,0.0,0.979798,0.020202,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,195,1.0,1.0,0.0,0.0,0.979899,0.020101,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,186,1.0,1.0,0.0,0.0,0.978947,0.021053,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,187,1.0,1.0,0.0,0.0,0.979058,0.020942,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,188,1.0,1.0,0.0,0.0,0.979167,0.020833,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,189,1.0,1.0,0.0,0.0,0.979275,0.020725,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,190,1.0,1.0,0.0,0.0,0.979381,0.020619,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,191,1.0,1.0,0.0,0.0,0.979487,0.020513,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,192,1.0,1.0,0.0,0.0,0.979592,0.020408,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,193,1.0,1.0,0.0,0.0,0.979695,0.020305,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,194,1.0,1.0,0.0,0.0,0.979798,0.020202,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,195,1.0,1.0,0.0,0.0,0.979899,0.020101,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,186,1.0,1.0,0.0,0.0,0.978947,0.021053,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,187,1.0,1.0,0.0,0.0,0.979058,0.020942,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,188,1.0,1.0,0.0,0.0,0.979167,0.020833,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,189,1.0,1.0,0.0,0.0,0.979275,0.020725,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,190,1.0,1.0,0.0,0.0,0.979381,0.020619,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,191,1.0,1.0,0.0,0.0,0.979487,0.020513,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,192,1.0,1.0,0.0,0.0,0.979592,0.020408,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,193,1.0,1.0,0.0,0.0,0.979695,0.020305,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,194,1.0,1.0,0.0,0.0,0.979798,0.020202,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,195,1.0,1.0,0.0,0.0,0.979899,0.020101,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,186,1.0,1.0,0.0,0.0,0.978947,0.021053,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,187,1.0,1.0,0.0,0.0,0.979058,0.020942,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,188,1.0,1.0,0.0,0.0,0.979167,0.020833,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,189,1.0,1.0,0.0,0.0,0.979275,0.020725,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,190,1.0,1.0,0.0,0.0,0.979381,0.020619,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,191,1.0,1.0,0.0,0.0,0.979487,0.020513,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,192,1.0,1.0,0.0,0.0,0.979592,0.020408,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,193,1.0,1.0,0.0,0.0,0.979695,0.020305,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,194,1.0,1.0,0.0,0.0,0.979798,0.020202,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,195,1.0,1.0,0.0,0.0,0.979899,0.020101,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,186,1.0,1.0,0.0,0.0,0.978947,0.021053,0.0,99,95,0.959596,0.040404,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,187,1.0,1.0,0.0,0.0,0.979058,0.020942,0.0,99,96,0.969697,0.030303,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,188,1.0,1.0,0.0,0.0,0.979167,0.020833,0.0,99,96,0.969697,0.030303,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,189,1.0,1.0,0.0,0.0,0.979275,0.020725,0.0,99,96,0.969697,0.030303,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,190,1.0,1.0,0.0,0.0,0.979381,0.020619,0.0,99,96,0.969697,0.030303,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,191,1.0,1.0,0.0,0.0,0.979487,0.020513,0.0,99,96,0.969697,0.030303,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,192,1.0,1.0,0.0,0.0,0.979592,0.020408,0.0,99,96,0.969697,0.030303,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,193,1.0,1.0,0.0,0.0,0.979695,0.020305,0.0,99,96,0.969697,0.030303,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,194,1.0,1.0,0.0,0.0,0.979798,0.020202,0.0,99,96,0.969697,0.030303,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,195,1.0,1.0,0.0,0.0,0.979899,0.020101,0.0,99,96,0.969697,0.030303,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,186,1.0,1.0,0.0,0.0,0.978947,0.021053,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,187,1.0,1.0,0.0,0.0,0.979058,0.020942,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,188,1.0,1.0,0.0,0.0,0.979167,0.020833,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,189,1.0,1.0,0.0,0.0,0.979275,0.020725,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,190,1.0,1.0,0.0,0.0,0.979381,0.020619,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,191,1.0,1.0,0.0,0.0,0.979487,0.020513,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,192,1.0,1.0,0.0,0.0,0.979592,0.020408,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
0.0,tcp,other,S0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,193,1.0,1.0,0.0,0.0,0.979695,0.020305,0.0,99,97,0.979798,0.020202,0.494949,0.0,1.0,1.0,0.0,0.0
